Lift,Load (Btu),Load (Tons),kW,kW/Ton,Load(%)
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.25424957,32465679.62,2705.473301,1393.8632,0.51520124,108.2189321
49.78459549,32197479.26,2683.123272,1412.910317,0.526591652,107.3249309
50.21421814,32309301.02,2692.441752,1413.662868,0.525048636,107.6976701
50.64868546,31349953.8,2612.49615,1415.636791,0.54187134,104.499846
51.34364319,31928406.13,2660.700511,1429.208912,0.537155124,106.4280204
51.71384811,32183788.35,2681.982362,1431.672408,0.533811269,107.2792945
14.53630066,4173.56,0.347796667,0,0,0.013911867
14.48648453,4039.747194,0.3366456,0,0,0.013465824
14.4366684,3908.055691,0.325671308,0,0,0.013026852
14.38685226,3778.484675,0.314873723,0,0,0.012594949
14.33703613,3651.03495,0.304252912,0,0,0.012170116
14.36361313,3479.83126,0.289985938,0,0,0.011599438
14.52827835,3248.016834,0.27066807,0,0,0.010826723
14.69294739,3033.278592,0.252773216,0,0,0.010110929
14.8576088,3088.059513,0.257338293,0,0,0.010293532
15.02227402,3140.990479,0.261749207,0,0,0.010469968
15.19602203,3192.103737,0.266008645,0,0,0.010640346
15.50646973,3241.375484,0.270114624,0,0,0.010804585
15.8169136,3288.821723,0.274068477,0,0,0.010962739
16.15714645,3399.269543,0.283272462,0,0,0.011330898
16.539814,3679.718785,0.306643232,0,0,0.012265729
16.92249298,3960.000838,0.33000007,0,0,0.013200003
17.30516052,4191.172917,0.34926441,0,0,0.013970576
17.68783569,4427.321396,0.36894345,0,0,0.014757738
18.05081177,4668.446274,0.38903719,0,0,0.015561488
18.58195114,5476.426056,0.456368838,0,0,0.018254754
19.41485977,6969.677352,0.580806446,0,0,0.023232258
19.72516632,7316.797273,0.609733106,0,0,0.024389324
20.09111023,7710.277918,0.64252316,0,0,0.025700926
20.25304031,7599.306875,0.633275573,0,0,0.025331023
20.65719604,7938.075345,0.661506279,0,0,0.026460251
20.89577103,8114.058524,0.676171544,0,0,0.027046862
21.21221161,8463.509381,0.705292448,0,0,0.028211698
21.21931458,8123.831591,0.676985966,0,0,0.027079439
21.24460983,7824.656786,0.652054732,0,0,0.026082189
21.15980911,7249.617609,0.604134801,0,0,0.024165392
21.21660233,6926.649755,0.577220813,0,0,0.023088833
20.98743439,6042.388046,0.503532337,0,0,0.020141293
20.16833878,3748.291185,0.312357599,0,0,0.012494304
20.26576996,3252.835829,0.271069652,0,0,0.010842786
20.65794754,3379.697737,0.281641478,0,0,0.011265659
21.05012894,3501.539591,0.291794966,0,0,0.011671799
21.44231033,3618.345357,0.30152878,0,0,0.012061151
21.83597946,4356.502692,0.363041891,0,0,0.014521676
22.58472443,7012.0521,0.584337675,0,0,0.023373507
23.30311966,10097.99426,0.841499522,0,0,0.033659981
23.45669937,11011.16273,0.917596894,0,0,0.036703876
23.68841934,12023.80679,1.001983899,0,0,0.040079356
23.50038147,10506.89772,0.87557481,0,0,0.035022992
23.34866333,8480.937396,0.706744783,0,0,0.028269791
22.49653244,1684.296271,0.140358023,0,0,0.005614321
49.57277679,31577254.07,2631.437839,1362.397768,0.517738913,105.2575136
50.89973068,31553880.61,2629.490051,1386.905398,0.527442725,105.179602
53.16943741,30948813.77,2579.067814,1404.704409,0.544655864,103.1627126
54.42124176,30717360.97,2559.780081,1415.523653,0.552986432,102.3912032
52.15130997,32659578.82,2721.631569,1429.676968,0.525301435,108.8652627
20.552845,6989.606479,0.582467207,0,0,0.023298688
20.6319313,6904.431665,0.575369305,0,0,0.023014772
20.71101379,6712.455172,0.559371264,0,0,0.022374851
21.29005432,7673.56828,0.639464023,0,0,0.025578561
20.98021317,6523.180938,0.543598412,0,0,0.021743936
20.552742,4896.571569,0.408047631,0,0,0.016321905
20.23837662,3334.905279,0.277908773,0,0,0.011116351
20.48326874,3282.27443,0.273522869,0,0,0.010940915
20.7420578,3257.82336,0.27148528,0,0,0.010859411
21.10254669,3424.176952,0.285348079,0,0,0.011413923
21.50945282,4431.92927,0.369327439,0,0,0.014773098
21.91635132,5800.236621,0.483353052,0,0,0.019334122
22.32325745,7303.15562,0.608596302,0,0,0.024343852
22.95266342,9871.440985,0.822620082,0,0,0.032904803
23.97417831,14346.12301,1.195510251,0,0,0.04782041
23.52392578,11168.61653,0.930718044,0,0,0.037228722
23.19762802,7682.293529,0.640191127,0,0,0.025607645
22.00534821,158.5423625,0.013211864,0,0,0.000528475
50.95197678,31214235.25,2601.186271,1383.074882,0.531709281,104.0474508
52.30416107,30970679.39,2580.88995,1398.206035,0.54175345,103.235598
53.9586525,30930650.64,2577.55422,1407.075636,0.54589565,103.1021688
53.16205978,31760700.08,2646.725006,1403.402295,0.530241069,105.8690003
50.86254501,31269516.86,2605.793072,1416.904542,0.54375175,104.2317229
50.90330887,31575296.88,2631.27474,1418.763342,0.5391924,105.2509896
51.83607483,31938214.51,2661.517875,1417.998351,0.532778068,106.460715
52.03042984,31412577.32,2617.714777,1424.624087,0.544224336,104.7085911
53.15235519,31521186.99,2626.765583,1424.821225,0.542424202,105.0706233
54.02735519,31649014.76,2637.417897,1426.254034,0.540776657,105.4967159
52.80611801,32476455.68,2706.371307,1427.995862,0.527642256,108.2548523
50.90864182,31926071.89,2660.505991,1373.181091,0.516135313,106.4202396
50.16506958,32351747.96,2695.978996,1421.346627,0.527209829,107.8391599
29.86343765,14753063.99,1229.421999,610.2117495,0.496340353,49.17687997
18.17292786,4604.203419,0.383683618,0,0,0.015347345
18.56728363,4868.78554,0.405732128,0,0,0.016229285
19.07836533,5393.456902,0.449454742,0,0,0.01797819
19.58944321,5912.52818,0.492710682,0,0,0.019708427
20.36156845,7008.218321,0.584018193,0,0,0.023360728
21.14017105,8153.56602,0.679463835,0,0,0.027178553
21.44303894,8362.770848,0.696897571,0,0,0.027875903
21.66586304,8594.282673,0.716190223,0,0,0.028647609
21.70220566,8318.755605,0.693229634,0,0,0.027729185
21.86400986,8314.581676,0.692881806,0,0,0.027715272
22.12392426,8543.833266,0.711986105,0,0,0.028479444
22.49315643,8833.629643,0.736135804,0,0,0.029445432
22.5416832,8812.438842,0.734369904,0,0,0.029374796
22.55353928,8825.707708,0.735475642,0,0,0.029419026
22.66579437,9084.004634,0.757000386,0,0,0.030280015
22.68802261,9123.279184,0.760273265,0,0,0.030410931
22.53580475,8603.368026,0.716947336,0,0,0.028677893
22.46847534,8267.800665,0.688983389,0,0,0.027559336
22.48318481,8028.425858,0.669035488,0,0,0.02676142
22.57647324,7795.078445,0.64958987,0,0,0.025983595
22.47769547,7119.267859,0.593272322,0,0,0.023730893
22.46352768,6652.089392,0.554340783,0,0,0.022173631
21.99071503,5157.183411,0.429765284,0,0,0.017190611
21.06717682,2438.896256,0.203241355,0,0,0.008129654
21.3936882,2348.09244,0.19567437,0,0,0.007826975
21.72019577,2400.305656,0.200025471,0,0,0.008001019
22.04670715,2446.110523,0.203842544,0,0,0.008153702
22.32046509,2344.070265,0.195339189,0,0,0.007813568
22.45787048,1841.610349,0.153467529,0,0,0.006138701
22.59527588,1288.186675,0.10734889,0,0,0.004293956
22.73267365,683.7874075,0.056982284,0,0,0.002279291
22.51448822,310.2404683,0.025853372,0,0,0.001034135
50.29855347,31479885.16,2623.323764,1404.259165,0.535297695,104.9329505
54.66381836,30363691.25,2530.307604,1389.081676,0.548977395,101.2123042
55.22858429,30513154.83,2542.762903,1402.542671,0.551582167,101.7105161
57.0125618,30668059.82,2555.671652,1402.947645,0.548954575,102.2268661
58.43365479,29741662.51,2478.471876,1384.122301,0.558457941,99.13887503
59.55435181,29659467.03,2471.622252,1396.019172,0.564818985,98.86489009
59.59930038,29525248.19,2460.437349,1412.126676,0.573933198,98.41749397
58.6503334,28748213.23,2395.684436,1392.857897,0.581402908,95.82737745
56.28495789,30872454.37,2572.704531,1413.160136,0.549289714,102.9081812
54.65924835,31945387.34,2662.115612,1441.052113,0.541318381,106.4846245
54.81003189,31634307.05,2636.192254,1425.312052,0.540670753,105.4476902
54.51700211,31245483.43,2603.790285,1427.203118,0.548125218,104.1516114
52.57545471,33062497.9,2755.208159,1422.349265,0.51624022,110.2083263
51.84805298,32719906.58,2726.658882,1418.707188,0.520309745,109.0663553
51.47898483,32998467.78,2749.872315,1412.765925,0.513756918,109.9948926
21.23806763,2585.104005,0.215425334,0,0,0.008617013
21.54680252,3306.027554,0.275502296,0,0,0.011020092
21.85552597,4014.107123,0.334508927,0,0,0.013380357
22.12678528,4552.280938,0.379356745,0,0,0.01517427
22.24403763,3764.866371,0.313738864,0,0,0.012549555
22.36128616,2573.944083,0.21449534,0,0,0.008579814
22.47853851,981.5283978,0.081794033,0,0,0.003271761
37.95494843,17639205.88,1469.933823,745.2487969,0.506994795,58.79735294
49.22528839,31068636.66,2589.053055,1367.567094,0.528211305,103.5621222
50.43112183,31783295.05,2648.607921,1402.965366,0.529699151,105.9443168
51.01652527,31933532.63,2661.12772,1406.449077,0.528516188,106.4451088
51.9373703,31124363.92,2593.696993,1410.947014,0.543990689,103.7478797
52.99836349,30822255.1,2568.521258,1417.627628,0.55192365,102.7408503
54.73437119,30624828.95,2552.069079,1409.999854,0.552492825,102.0827632
54.37142181,31248144.44,2604.012037,1418.036134,0.54455821,104.1604815
55.55197906,31467381.84,2622.28182,1421.65116,0.542142781,104.8912728
59.02336884,30034044.29,2502.837025,1405.50082,0.561563061,100.113481
59.16158295,29554022.77,2462.835231,1396.221931,0.566916501,98.51340925
59.15394592,29781796.76,2481.816396,1401.226064,0.564596989,99.27265586
57.95678711,30191171.05,2515.930921,1410.667187,0.560693927,100.6372368
13.30544281,-11900.34905,-0.991695754,0,0,-0.03966783
7.151313782,10302.33146,0.858527622,0,0,0.034341105
5.966640472,9233.457243,0.76945477,0,0,0.030778191
5.239635468,9201.796505,0.766816375,0,0,0.030672655
11.04066086,9166.244701,0.763853725,0,0,0.030554149
11.27088928,9126.808934,0.760567411,0,0,0.030422696
11.50110626,9231.185151,0.769265429,0,0,0.030770617
11.91891098,9915.34827,0.826279023,0,0,0.033051161
12.72117615,11464.13664,0.95534472,0,0,0.038213789
14.59014893,15453.16444,1.287763703,0,0,0.051510548
14.24502945,14538.22687,1.211518905,0,0,0.048460756
14.23611832,14362.83996,1.19690333,0,0,0.047876133
13.475914,12484.32798,1.040360665,0,0,0.041614427
13.38438034,12594.12739,1.049510616,0,0,0.041980425
13.25019455,12507.8836,1.042323633,0,0,0.041692945
13.25382614,12687.16004,1.057263337,0,0,0.042290533
13.30455017,12981.4487,1.081787392,0,0,0.043271496
13.26349258,13062.25052,1.088520877,0,0,0.043540835
13.40631866,13885.81331,1.157151109,0,0,0.046286044
12.81594086,12920.60502,1.076717085,0,0,0.043068683
12.48148346,12577.16079,1.048096733,0,0,0.041923869
12.16068649,12265.02218,1.022085181,0,0,0.040883407
11.94820786,12008.22026,1.000685022,0,0,0.040027401
11.62427902,11404.9855,0.950415458,0,0,0.038016618
11.28622055,10784.07908,0.898673257,0,0,0.03594693
11.21126938,10699.20523,0.891600435,0,0,0.035664017
10.94932938,9906.933252,0.825577771,0,0,0.033023111
9.840866089,7306.809671,0.608900806,0,0,0.024356032
9.768039703,7009.729577,0.584144131,0,0,0.023365765
9.838447571,6948.79618,0.579066348,0,0,0.023162654
10.07189941,7064.978234,0.588748186,0,0,0.023549927
10.30534744,7228.989975,0.602415831,0,0,0.024096633
10.53879929,7394.635403,0.616219617,0,0,0.024648785
10.77225113,7611.565487,0.634297124,0,0,0.025371885
11.14255905,8148.85463,0.679071219,0,0,0.027162849
11.80440903,9316.323393,0.776360283,0,0,0.031054411
13.01163483,11673.63294,0.972802745,0,0,0.03891211
12.57373428,10616.90309,0.884741924,0,0,0.035389677
12.12503433,9835.02792,0.81958566,0,0,0.032783426
12.07983398,9928.348651,0.827362388,0,0,0.033094496
12.13203812,10237.57424,0.853131186,0,0,0.034125247
11.93168259,9747.881327,0.812323444,0,0,0.032492938
11.92925644,9562.312104,0.796859342,0,0,0.031874374
11.76814651,9595.642328,0.799636861,0,0,0.031985474
11.66559982,9806.37913,0.817198261,0,0,0.03268793
11.63425446,10167.3857,0.847282142,0,0,0.033891286
11.53272629,10148.64674,0.845720562,0,0,0.033828822
11.18657684,9584.504251,0.798708688,0,0,0.031948348
11.02975845,9444.972819,0.787081068,0,0,0.031483243
11.1247673,10044.09147,0.837007622,0,0,0.033480305
11.08360672,10486.93648,0.873911373,0,0,0.034956455
16.39998245,11102.08139,0.925173449,0,0,0.037006938
16.14293289,10077.47685,0.839789737,0,0,0.033591589
15.43981171,7880.470165,0.656705847,0,0,0.026268234
14.6829567,5781.330923,0.481777577,0,0,0.019271103
15.0043335,5835.74239,0.486311866,0,0,0.019452475
15.4430542,6134.139799,0.511178317,0,0,0.020447133
15.88177872,6473.968257,0.539497355,0,0,0.021579894
16.32049942,6827.382584,0.568948549,0,0,0.022757942
16.92066574,7539.115003,0.628259584,0,0,0.025130383
